scot.	900	in	soa	anycast9.irondns.net. dnsmaster.corenic.org. 2601060025 7200 7200 604800 900
626ujn3rtaksreiolj6g1rqbjtuta04q.scot.	43200	in	nsec3	1 0 0 - 627480CLBTKON96MO9CB86UQPNGQNQD8 NS
626ujn3rtaksreiolj6g1rqbjtuta04q.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. tN9Vu+wmg0a61wzr3FU64Zxc95eYqpT+eiNozbnTuWD2f2LTrIyBAL3X66CT9i2te5XBlQwXyFS3oDfHLtVUylB2qfcNdomGKhFfsGOBoZFm6so3HsVYOOOJJOMXlM6/6Yp+JHQJE5icJZqJTK8imwaF8UvB9f2lLR2Qvp2MxH5/sgpTWviBhvomOhG5IW9e1lcEPn9P3TsA6HdsXOQj8A==
6274.scot.	86400	in	ns	ns1039.ui-dns.org.
6274.scot.	86400	in	ns	ns1074.ui-dns.com.
6274.scot.	86400	in	ns	ns1115.ui-dns.de.
6274.scot.	86400	in	ns	ns1123.ui-dns.biz.
627480clbtkon96mo9cb86uqpngqnqd8.scot.	43200	in	nsec3	1 0 0 - 628R34MKGLVQP771FOCTLEAC1VQOBDL3 NS
627480clbtkon96mo9cb86uqpngqnqd8.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. XPV7rmrg25o7rp9/i6OISl+lAxgj4LI+i8xDXHPNcBvrMq5w3yXeE/6mA76QXx2Lq/c5TFwsfsxHimFFbfHmgyO44qLCcMbxUqycUIllw2//hK5XKcGcQKYeZnD/Udh6B5Hxb7LXNVKIEYsxOFDh1CLfve2WPogtBLdDQahqyAOmH8cqNUuhEVoTUrYyZ9UPsfLgykcU2Aw1d2bYerSsIg==
628r34mkglvqp771foctleac1vqobdl3.scot.	43200	in	nsec3	1 0 0 - 6296UAFVJDIQJHLGDKU06OUJ6TTOKARO NS
628r34mkglvqp771foctleac1vqobdl3.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. Z65X2lKpeOL6tg13Nepvm4udnJet41t22EjWoVuboBQFJkAAlE1ibVE6QQ4BqYussU+HDqmN0/uNsD6We2J4pIvRvkKe6L6cylPMbyN1PFGQQUySkG9ydCzFOZ53u0FWhpjrLmYfvPUg9JExdrjZy28xs5f9Ho29Z1E5y82rI+OZfYBu+C2L9lu14Dv4+ka39x734umWmfIgsxZX9k5BvQ==
6296uafvjdiqjhlgdku06ouj6ttokaro.scot.	43200	in	nsec3	1 0 0 - 62A21MVTGTSJ0F6IVVCETR8OV4N5U4K3 NS
6296uafvjdiqjhlgdku06ouj6ttokaro.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. LWVfAPYnNBhoiR30rBXL/jfUSceDA1wTIv39pRuvg64WGst1/UEWthu5nFfRptcZQOUULvFGq5J3gURFSNtmW0iDLuoFLbcZSe+VzgdS0n9mkXzJ8YYu0YgNM8Pd1omP5oIybvzQmfRIUAbCPp8pvYo0ciLCMpXhtcZ8QnacC0LHYp5UUEg5QvPLdEfjhWY7ZyNQdj5+jIwASNOPltVSwQ==
62a21mvtgtsj0f6ivvcetr8ov4n5u4k3.scot.	43200	in	nsec3	1 0 0 - 62ATPPPMIRNABN6PG2CKJMQLEKNHTVB5 NS
62a21mvtgtsj0f6ivvcetr8ov4n5u4k3.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. rPu9Njw9Pv4Fp4u0Oa9r96x8KYkrMh0IwpYb4JQK/c2c4QbtUDLRg3AsoOL4bTtQFZXGIUIbMZP7wqEgwAtzwgvhICertnM7IsbQSNWcj4BReECouv8OEeLqfTq3E3rmdJ5H8Vec6tgacpxbQfgUDR2gaEKLY8CIOn939turNptvhCYcxs3Izbota5T+IPxgK46YHxS1DyTpdP8otsdyWw==
62atpppmirnabn6pg2ckjmqleknhtvb5.scot.	43200	in	nsec3	1 0 0 - 62B9RV82RT939430P08N9R2RIUP6KKU5 NS
62atpppmirnabn6pg2ckjmqleknhtvb5.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. d80szQZUdVJ5cPmv2cZX1TnMTVWn8NkUU2RVeHY7+TqTaWg9pZOqsm/LKmeOSK3KiS0yP8TFxaMNOFXofZYjserzT71Vnqp4GYfFtV8Uh2Pf8uyHO+T8og+WBfMw4c7Tx7sDcm2gStOKlc6p6V5tkwv+iLMxy3RdojHubfy8+Foa6HtcldodOLtwzUkzuO8/vbvEEv8IWxQYQd+g+wblPw==
62b9rv82rt939430p08n9r2riup6kku5.scot.	43200	in	nsec3	1 0 0 - 62BNB82JE0UOJMCPDJ8PS1HC6AFGS929 NS
62b9rv82rt939430p08n9r2riup6kku5.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. Sl/h+OCISIdZ8lfylDlJCKhjc8+TdYouWro+aJ8usU7KhAE2rKQyTWHVqVXO+6JiYUwVsm9u+4fAbl1VtmVAxiZLKHSNGgtM0mxh+m6HNp4Juqrzt4EcyhTojxTPf7zTi0NyERc+/7J/OeHOo8VlT9qxR9jYsOAuq5Bn7yYNoCHZOrzV9eD5P5OZoWFYuQjDJVYvUdjtRJp1clVyjtStaw==
62bnb82je0uojmcpdj8ps1hc6afgs929.scot.	43200	in	nsec3	1 0 0 - 62JCJPTOSOEES0D3MD3BGOLIG1IKPI7Q NS
62bnb82je0uojmcpdj8ps1hc6afgs929.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. Q7JOSJMvb9IkRbYC0mEzt7VwGbcmyyLu5Wv1MmCs7IMYD3U12oUJqDZ5iSwpg1rrH4YQEFLNr4RndYVp0vG4byWgvN0NMgadxSg8jG0/wCXPADq9nod6QMf/KVfFmK24P+AJ6LAvl6EVzZCtinR5BZRbUOlPjewUKpCraVw7/5p/qupkBUzSoJY0uRa/9CvbMMoXzseJDfSp6nFSeaQmUw==
62jcjptosoees0d3md3bgolig1ikpi7q.scot.	43200	in	nsec3	1 0 0 - 62M005MPUSO38SFVD3AHEDDNEJUJ5G5D NS
62jcjptosoees0d3md3bgolig1ikpi7q.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. BUrc51ULX1+Nr+MTasyEC5yMZ2RzRpGS1tVhLgPzu91dx3oLwlTNUOpqGIqVCm5094Y/f0q9IikA+c1jK4NFfmO7cK4YCV2ro/btBV/9SyHcDC82xUE6/577ZZbgOHrAZcOnLYA/LCH/04AjkoCzgpRbkUvZ3+0OzAOpuTrHPSUW73LRWgM5B6fFNWe32opSMYP0kICbFHo+WmEGfOjRRA==
62m005mpuso38sfvd3aheddnejuj5g5d.scot.	43200	in	nsec3	1 0 0 - 62UDSKURG8MMQUGEUSL6VDQ8EJNK8NUV NS
62m005mpuso38sfvd3aheddnejuj5g5d.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. R5f6SVK2Igt5P7pdZdVYymrm0hmyZaGZ4osIrbHSO0rVIJpy0oEUiRdMzp5j5ao6qMafbOFWeC9bHuUk1E1YFcROGiZgYxrYDjnT9AgQlhAxEB5GMER+yo9dRWuDB0l6E26PTVS3LNM23PeNIh7OjH+ZUPyz6O0Om5YbVgUq7u+u0b9VATjYbndfbG1KW/3AD8dlxWA690OH0DBWn1ocww==
62udskurg8mmqugeusl6vdq8ejnk8nuv.scot.	43200	in	nsec3	1 0 0 - 62USUBAE5RT610SER5B1LEVEPPEA8P4H NS
62udskurg8mmqugeusl6vdq8ejnk8nuv.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. qEgfuW6LUBtqHkO3Kw4s5898bhL7pVJNR3ybyhu3ND+PIQK0MuKgMzZNF5ERGSrlVqJKGUZgStU+tBYeLnEYc3BT82oEAL/3WtxRSpnEvvZYbRDlwzirGGGpFBtsnDkwphzAqN9lttC9ITHpZBLDJGgqyqb0wGqkEZZTQTVf6RahE7iHSbiXgJq1Tx2Y6EiWwIrJ0EYEV+Pl8qVzaC01PQ==
62usubae5rt610ser5b1leveppea8p4h.scot.	43200	in	nsec3	1 0 0 - 62VHVPPV8LBPDQ2DVHNU3KSGN2PFCIA9 NS
62usubae5rt610ser5b1leveppea8p4h.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. z9U0aCKSnnEss6P+4pbIq2hVHeSnE8z/QGQ+a78sj/F/9GSqZ61RehAqr5y+or9PQ8qOvzrYDbA627tw01TGi0ckc/AjS2MYlPKEDvmcIJDWHQJk9eyNzbmGNMh5ob3PKf1qAUFwx1/Evyy9q3rPTR4+VrJziMstA4LuG8xMWf/1psVK/g+R4jlIMyEDLyEufJK4a/XZl3VHNrv9jrqM3g==
62vhvppv8lbpdq2dvhnu3ksgn2pfcia9.scot.	43200	in	nsec3	1 0 0 - 631N5FQ6E6RUM0GP00OQ5TT7P2O2J1PQ NS
62vhvppv8lbpdq2dvhnu3ksgn2pfcia9.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. zHMQbJju80gqMmqk1t9cV6eFNJbnYBRQqOHx4++CrTSg6GFaHpxoWwG7y0WXgagT/NdfVEm92pQdiuKNJZq9UOAa/hlE87/mEshFhyBu1BekQLcxAFnhcWb1I4huBSU71KUFbRnolDqWJgF5uOwdxRp85tbT+GqKFZ2Slo09jtZjBBoknWvPmubFlqDVO0zutCMDh9OR8phyDS9+dmBH1w==
631n5fq6e6rum0gp00oq5tt7p2o2j1pq.scot.	43200	in	nsec3	1 0 0 - 633DP8C7HST781B01KJKGUKTB2LMEDFS NS
631n5fq6e6rum0gp00oq5tt7p2o2j1pq.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. ablqI0rfIchcAXuFN3YXIIH+Wdy5xZo5XVen07IhYTz/E5cpsc9klslCFZJ41VqWJBa3wo34PwX2xm2oOe1mzqZVRI9ndvbIZcvkmWt/m/cabvZauBMAlCXp/j70K46yMsRKjGmXU0pBB495kHMZNS1eKS1SDt4CRAJO9BgbGCQ/yqdKhtWsgbjkYTOGOTtQDhGuO9L1afy6qcjzSdNy0Q==
633dp8c7hst781b01kjkguktb2lmedfs.scot.	43200	in	nsec3	1 0 0 - 634RMT2NKDQVKN27JN3MQPBA0KP0MU7P NS
633dp8c7hst781b01kjkguktb2lmedfs.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. QgN0LHWI4ipJH4PceiTIpmVGHDdXIfPoCUWOd9Koiya7AWBC1dxDDvg+I+NOTZqa/pXqJH1Jn0QxCEh/wKh8q0XEhys8DhgKSep0Fx6dToBq1m5/sYsbjnBqa+f1WuNJ0sanhdWTA+PTC/l0/4pGfTW3q/BO3CzFdEQPhusCNqC/YM9tnosJ/ZA720WOCrF0hmamvW/vbPlUAwm8rdhp9Q==
634rmt2nkdqvkn27jn3mqpba0kp0mu7p.scot.	43200	in	nsec3	1 0 0 - 635005UQVKDEUTCFR0VFJA5L1IUOR2L5 NS
634rmt2nkdqvkn27jn3mqpba0kp0mu7p.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. krnuZn3FGT4sSLl3vY1Pm5F6BUIQ0vAZfXjqDu3p3xvn6jrfm5hv8sDVv7ML4Z+1B1rwrbrB2nvHpJazWSPkG+9rLtPnVraPaZJr19l9A2/OCI+wQeN4qfzXiWSrr80xGL+N/Yf7MWx+leIm0Vl0coxvHE7qeHJ2Z/jYoMnelyZNd6vdE2WqRgIF2k+31Q0gspaCIs/t4uO+CGQEPqATAg==
635005uqvkdeutcfr0vfja5l1iuor2l5.scot.	43200	in	nsec3	1 0 0 - 6375N9F8BAF98GTSG88HEPC6MEKICQT1 NS
635005uqvkdeutcfr0vfja5l1iuor2l5.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. xzgq1AFxyMf2ljgeFTHXhSWiwOgalM87RXNVl/TRw1Vn5P+hnYmmiPhpl8IEnU30z0kn3HBgMyGxAZxiy2b1jan0Xs98X0il0jLOhW4L2Ms93lyskr6YtRD772tGVnK1oElwWHRUe/2yHryH4D0kfv5HPfH1cE2n25YYDAIU9hWy0irNJERg/gVcIY8lxYTK1hsfV3OK+Tbkd83Ccb6vKg==
6375n9f8baf98gtsg88hepc6mekicqt1.scot.	43200	in	nsec3	1 0 0 - 637F6PKCII4CDK8R46CIK8A7HI1L2S20 NS
6375n9f8baf98gtsg88hepc6mekicqt1.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. XoO040Fihxhw+NmY27aLldLXO+kNZ3uYdTOkBDITE4TGnyjeE5cWSdcQumNDEksCT1fA/sYdtMV0VoX+L/EFPONsWNm9xiJSlOJt1pDjVHvyVM7bUIylhpFLCT5bhwFEMoxRKH1YnxsMOwUc+hLEbKaXCkfIvIlv6+ygUcIpLAt9sMlqgFF/1PIoCSQgeG5ut6ORdhSsKhe9uQ9XfgoVSA==
637f6pkcii4cdk8r46cik8a7hi1l2s20.scot.	43200	in	nsec3	1 0 0 - 637OD5PQIAQIT11URLTPVDUEBAR3E9GV NS
637f6pkcii4cdk8r46cik8a7hi1l2s20.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. L0dU1fSc7hPO15zUdqVff9wDclKnJbrYN8aDKdt8+CMRmE3eK7ryNHE7nQMsZ/PCkL3ynS/ahZ2N5eNZ7daHYRIhDU1z7F99/oBw8tRIH52BCm2r5/M4KgkVzcRkuHHPZRZW7wRVXR18OXH4eG5/MqKy1xqR6ukh3dozIwWXrRZlkx3xYLcvLpqgz4Hy1+ayU6gsh1Brd9L+MGjdFfk7Tw==
637od5pqiaqit11urltpvduebar3e9gv.scot.	43200	in	nsec3	1 0 0 - 63C3A442C4IMQF0NGPI36SFT919MGU2K NS
637od5pqiaqit11urltpvduebar3e9gv.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. NsW+rjLiW1EqaZfmaBta4Mhjxf9F8q57lDddwvEJOmgZDxVEVOx7afkW/tZt7qoPD4ijS1cW17wjI1yCgW5Gs8pSvPY3FzfNn/YPCa4t05lQ2iq80KM1oG+c+9TgGtqECMYSDT3guNiRX0h9U1BA3rQ+hZhY5teH9xQMUE3jFRG9dedmv27sGKrDOvdS6+RE9Ux07xAw/NlQbLs/w8cweQ==
63c3a442c4imqf0ngpi36sft919mgu2k.scot.	43200	in	nsec3	1 0 0 - 63ISLAGU0J1EJ4A8U59R8BMP8FACL62I NS
63c3a442c4imqf0ngpi36sft919mgu2k.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. P9Zyg3Qnd4RLYI2K/eWT6sqq73ibgFTCaVM4/9TFm0KDuQIQK9jxEuWbLceLrRx4O6NyH6Pwure0PTe+in2u2vOUKsxveEbDAdl13wKaoqzP0z3/Ps5EBvajhKRHUL6F0yg3E7++JLZNXyyvKDKPr0CB7vGLpNR8n7/dnbwn2FFiv36PBlI+BwgKu2DXVv8AO1f5HuSlruBZEerEQxGBWw==
63islagu0j1ej4a8u59r8bmp8facl62i.scot.	43200	in	nsec3	1 0 0 - 63OR6P4SRBBVNLEM2VUJO01ITJFLI4CH NS
63islagu0j1ej4a8u59r8bmp8facl62i.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. HN1P8n62kvBq+neoZLXzlwSA+a2JhJUd4d1W1OxbuGMBoJ3FUCD2wOK5J4VqURIKB17LrIBrH99YkfT4clS7iXayynaVKNjc/xxGmP0BtkcrwEvYYc/CWHbLDFRRyhLuNW9LLon6JvvWJThFElVW4VYdSiSEki4npW+V1vaDbRh2K/H9vSz3Dc+UXi/MYi7YfdWBtAaDj1dxLj8y4WxDoA==
63or6p4srbbvnlem2vujo01itjfli4ch.scot.	43200	in	nsec3	1 0 0 - 63P8N6C6BR63R6UF8K7T6IC86QP417LE NS
63or6p4srbbvnlem2vujo01itjfli4ch.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. wB67pew7/nmxiyJ2YbpSA8ptK463B0o+uU/+kCO032ic28kryxGT0DOWoSBu/S1tx04WVdFvrD5dxPWacWMqo+A/uSIa/rb8J+KirdoRsyT+SJEPYhxdC1trP9KAvgafWFihX+rmf/+F1CbUSWiUBAzGEZQKldftoQORy5EZRnNf84NH1xktAB0r74wk+A2/scWKCSAJ8+WGTAoui04z0Q==
63p8n6c6br63r6uf8k7t6ic86qp417le.scot.	43200	in	nsec3	1 0 0 - 63PTCBJS8HA5O8H7GNJ7E3LT71IB1R7D NS
63p8n6c6br63r6uf8k7t6ic86qp417le.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. Kf5ihGQMC4Lb7hF+F+y04RM0QxBN32QvxgDQp9HXhG/QaVm6VWUuClWCEwtMP114M1A/jmuaDGvgUAclqW4F9frOL4ulrsaKz1M3xLfKIOhfAYdcUjyKPFO69rSNqV3FjBej8WWLRDqljB9bFLVwEQaX3M+7xkKRHmvoMaRydpTVcyj1NSHL++C2bg2dY/O8b5zlR5a64Udmx8TQh3tZVQ==
63ptcbjs8ha5o8h7gnj7e3lt71ib1r7d.scot.	43200	in	nsec3	1 0 0 - 63QDFLBSL2TFEG99B5912Q8FCOD12KRI NS
63ptcbjs8ha5o8h7gnj7e3lt71ib1r7d.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. Ut2tY7e5NjwcJ3PG6IFcYQgQdlcGJzKaNcDQDVeLASYuB5Q9sGzA5TPQxRlTvn+ioYGBh+pUSVaPU5GBvF3aVIlRsCUXq0p1uYHpqcFMO709ECJideax8HXpsYaQHMV8JHNYj0YN6xtiJEKvh2aXLouaKr8c5ktSHQmhlB/6UknCwYOgtU+DnBA0gYGcYtxM8ADqDV2SSNea88df9M80zQ==
63qdflbsl2tfeg99b5912q8fcod12kri.scot.	43200	in	nsec3	1 0 0 - 63S194B9J934D1QQF6KV0OJ0K5TGMNK7 NS
63qdflbsl2tfeg99b5912q8fcod12kri.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. ISiC6hVgMvZyuvzsaUE1w6LLdG76xqjB/F4gucY5aJeAUAQ0yNUbtvxSTklh59leN4JFobA2QU92Fu3U6LTwZrjcw8WRUp6JKjMQpy5DYoA1sD7jBRU3zUJbYJQPT7qmHL1zc07oleWEDQ/FmuA30DIuo7Y+90NMf7J12K0bwRegJXGeKUURd5bSRC4paJLpsd8KUamKoS8N1nKQbJK9gg==
63s194b9j934d1qqf6kv0oj0k5tgmnk7.scot.	43200	in	nsec3	1 0 0 - 63SNAHDC4LKM8GRV3V6R6KIVOTT9RBNR NS
63s194b9j934d1qqf6kv0oj0k5tgmnk7.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. FhgMSUGSG/FkSIYX+wTs1gB9s+/krr3dzaF5IAAUiV/N5mNt33GhPav3SLxLh4bnxSg3NAoHagRGzprcwnsNouPV+PSpeoo5PoPlW6q/VQ8PXSkNfMGYTBKF/wG2vd07vMGovEivmIUxaW6sluJOHWqy9Jqm46B9PoIEtycGp5d1L/o78hhyrbVqZ8c+c7SULhNHOlgo+Pzt6etQOHpnVQ==
63snahdc4lkm8grv3v6r6kivott9rbnr.scot.	43200	in	nsec3	1 0 0 - 63TMU6M8BUAVU34BNGNFBEHVI43Q546B NS
63snahdc4lkm8grv3v6r6kivott9rbnr.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. jbDTQRwB/bd6+rqO4ltWRs7/8Lu4f/9p89yin0SgqPwIUERJvIaGLKIbVSMZ+Z/fOL1/arNKoOabSxmpF9sXz9AVavwM8SCthaUngi9LU2f/wQEYr8AIbrKLTy2jhksEnoLEG5fJxR+MCKUc6B0SsBe2a2VQVKuaNnocJCzodvM3kyCP7+ZxxDPQaEepgO16DaXYAT+GKdeXbiU6L0DoiQ==
63tmu6m8buavu34bngnfbehvi43q546b.scot.	43200	in	nsec3	1 0 0 - 641B17KUDNCIJA368ORKQ21J32V89DMC NS
63tmu6m8buavu34bngnfbehvi43q546b.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. s45giLJRNqYJLxQNXqCSi/y+o9TAHtcRwt/Oq4/M7Vq9BlubtiSpE+r1M0d7VBxoB6S/6nTv36SMnkfGqgZ2jXKwA13dgL4U9+IRQkXKXY9cWN+TD8UFB+n6FVT22eITGOJs11ZGPfeaN0WAQw/+SpLpYbGjjPZyGUqbDquKWHRGQ09Dbw08a85XKXUbaQP/QjGcdVD72BFK34t89KYfSQ==
641b17kudncija368orkq21j32v89dmc.scot.	43200	in	nsec3	1 0 0 - 645FS6IOF4C070JE2NE37EG9U7MHF5BS NS
641b17kudncija368orkq21j32v89dmc.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. v0W6MqRRhl9NRx8IV6mIJueQB6vaKFF1gTPjP3EL9o95viA7n5NtSwYjnCOmA9D9xQlvYc4hOB5OZE/d/We+7fqdO0YDVi5Ci/vvVG9mdOYO/kqrw9zbDKXRlzQKBQgk0bYEkcc6EGYMnjBmlmU91qgyHykzAo/YSN1C4qBicoYjqZm1gCs7MyQXvZKYElnW5TBJlTEgg4J76xsgcmWzog==
645fs6iof4c070je2ne37eg9u7mhf5bs.scot.	43200	in	nsec3	1 0 0 - 64642NQI1C8SCSC0LV3132J4QKI38TG7 NS
645fs6iof4c070je2ne37eg9u7mhf5bs.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. OhTUEnLgfvm0wK2omNZ/6Qkyehs8kR978nKXFx+cP3oh1HXNcnWZ+V7yeEc2k0TKXGvMBjHU9eGc5ZqokrzRxLX2LvZ4OqIMF27al3o4panFcwmTIJ87iJZoQjuxnwm0XhcCV3U/G/CIs0XSzLUzHn7gXdbnGLFOXYwEKF3UJuHReL9uf4VH6zivRUMJcFIwNM083Y8/oeOYewLXnp0OAQ==
64642nqi1c8scsc0lv3132j4qki38tg7.scot.	43200	in	nsec3	1 0 0 - 647TD1E9IS9FJLUASB6P66PREGTKJ97T NS
64642nqi1c8scsc0lv3132j4qki38tg7.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. S9ZoDptdWzsrbNHqS7t+X/gMXeNAKBKiKTderNgVYRhkUFc3jmuB6kFyCAvRZnxKPjDpvuWnpJulDrXqtzBPP6vuxEkb7ULvcTw+AgXAc+fmnZeF/igNXN350WqRdrL2IzZA1T0VkufbkVvCoVzeb1N2zKVKxe9BoSB4uMQO+6EVQCOHIF3nCPLzbwvnl4jRcUnVACw4MyUCrdAsyF5VPw==
647td1e9is9fjluasb6p66pregtkj97t.scot.	43200	in	nsec3	1 0 0 - 6490QUMQR02GG7JUUOI2QOQU6U8UL9LT NS
647td1e9is9fjluasb6p66pregtkj97t.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. L3V6WsK8u/0L1LHnEr9KI4t6roqzDgEtn+GzMBLiF2Yd1bmKnA/AvsdBiq1RhdpEfY5cYCplvKwhDYp0nHFYXNVqKcfVBTc3qfLZJyVyqDz7XxhEzH0P1397SaPBCiUS0ETIxkS/Unf8xFE4pUqXx946fmOHm83t/ZCrCZx40wWQ03P8QwgIKW+IT90Qy9yQ7JS9xzd8d60RiJpqyIfcrQ==
6490qumqr02gg7juuoi2qoqu6u8ul9lt.scot.	43200	in	nsec3	1 0 0 - 64DAJA4Q1NPD6RFJDS7JN82E3PCT9OLT NS
6490qumqr02gg7juuoi2qoqu6u8ul9lt.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. qgNGDzqGcUeQICz7WzyrQDyH+2jplYA0naS+7lHo19Zf3IWTpuOoOawYkgEytXOLw3lXg0vxv3oXxHvn/u5+FZudCHvjq9uhHk8W6ij8RwLE0rupIzqUb68RWxEd3cwdXmDOnqX4ky5+Ie/AZ2XI5mfRFgD4JlLqLrH1EUG0Dt2UL2P93Ex/spLhVQaTlgiCN1dmhO3Jkt2nlisAtk0Szg==
64daja4q1npd6rfjds7jn82e3pct9olt.scot.	43200	in	nsec3	1 0 0 - 64E8GCJ13ELPCF59G0HTCD1RL0FS65PP NS
64daja4q1npd6rfjds7jn82e3pct9olt.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. juMEqoXOyXDA018M45uF0MlOku+6SfAwdK0sKkvunHWn/kZ4HnEqdWmJoZpxEGJfVXL2mUkRx01WNe6gstQRBUOyd6yNNlW3jqzw0Dqxz0q1Yr+ugYGorjpNxPAh4FNxrXJobGtHsnpEZENKKZd30FDkoWFUA4SH0AvTmnWEni5arA+eRRQ0wydwIYLQg7CY+vT1a5aWduTo3hm01hSkpw==
64e8gcj13elpcf59g0htcd1rl0fs65pp.scot.	43200	in	nsec3	1 0 0 - 64G8H1T4USU2LGKAIQ4QIL49J8TPM419 NS
64e8gcj13elpcf59g0htcd1rl0fs65pp.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. AO0uflNe2rF0rsN0V0UzvVQ/4uQbnAHN/xBmA362MH4+AL5T3kYLkeQ0S6CSZE789b7yedt+tvmuDBWNDzL+ObDfc0jYTDLn69+NGlfKuxmn9P3ulAvQ3qJhctgmuR5hjkcAB7K6Sp/UIRRaYKQGTZnrvKFOerLgSDPzXtgKL75wW+z+yRLgRbEdi+NAsTkz/Czp0fW314CBvCBFOwfVHg==
64g8h1t4usu2lgkaiq4qil49j8tpm419.scot.	43200	in	nsec3	1 0 0 - 64H19PI3R4SFBU4P9B1VP782IG1ILP8R NS
64g8h1t4usu2lgkaiq4qil49j8tpm419.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. HObelbumCHTWigMwb/kPwckZjKQAXmOsQ9gGCQthxeZrWPmupR06N64VCvvLbMV7uht9NZw3l4ckchBLQal5dpGDdVwqaIrpH0+bagwJ6IaHGh9pMbu2l2/D4Hx3jvjlbXqABkKNkxssVq90Xou6CTOL3hV7NFovxhpZuovAcD0UJumBW9GB7B4TxMUohulH+085DIWgCY60jTBGo5Wk1w==
64h19pi3r4sfbu4p9b1vp782ig1ilp8r.scot.	43200	in	nsec3	1 0 0 - 64HR1GAM3TQ7SMLCTCHTVQI8O5KQM3KU NS
64h19pi3r4sfbu4p9b1vp782ig1ilp8r.scot.	43200	in	rrsig	NSEC3 10 2 43200 20260115215700 20260101215700 21663 scot. YZf/1RaBFPVE6KbffKT2sHpuuMb4gih1gBg1CyDKc8whN1Vi1Nqdwi+kP9YF60rP+0b13p4n36pGm+teVYn9D0c/EjD6WErPkC1zgnBoNCOzc3lM/4Ou9UReJ2c6fX9/tlh1i7ljg323uhS9n+rPevdH586v809JeR4yPzr+mzKSoSWeH+DfR6vRfxyVmq2b0/DCdgBJSh7n1rtvphKa5w==
64hr1gam3tq7smlctchtvqi8o5kqm3ku.scot.	43200	in	nsec3	1 0 0 - 64QTTF8LA9GVFQ9SHU47M48RE0ES2IHM NS
